weather_code,temperature_2m_mean,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,dew_point_2m_mean,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,pressure_msl_mean,surface_pressure_mean,winddirection_10m_dominant,wind_gusts_10m_mean,wind_speed_10m_mean,wet_bulb_temperature_2m_mean,vapour_pressure_deficit_max,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean,month,year
51,29.496916,34.87943,43851.887,41289.97,0.6,0.6,3.0,154.36372,21.38,4.9476113,59.875,23.969835,4.9476113,73.84304,1008.8499,1008.1668,154.36372,17.025,6.7023835,25.534315,2.5553849,0.3083104,0.16641669,0.3315416,0.27595833,32.788525,33.507336,32.573994,33.284416,3,2013
53,29.726082,34.61102,43887.797,41434.223,0.6,0.6,1.0,146.25577,21.9,5.2793818,52.083332,23.659416,5.2793818,71.66063,1009.1001,1008.4173,146.25577,20.219997,8.901217,25.407143,2.6231542,0.3068792,0.15304168,0.33099994,0.27545837,32.81696,33.832333,32.559406,33.3615,3,2013
51,29.932337,34.73489,43923.523,41469.223,0.2,0.2,1.0,145.92514,22.32,5.486693,44.583332,23.436499,5.486693,70.093796,1008.66656,1007.9846,145.92514,19.994999,8.745767,25.321602,2.9885716,0.30607125,0.14287499,0.33099994,0.27500007,32.866795,34.240665,32.557323,33.469833,3,2013
53,29.990664,34.769833,43959.06,41321.65,0.9,0.9,5.0,137.69724,22.45,5.4765863,33.166668,23.75525,5.4765863,70.78347,1008.2,1007.51855,137.69724,22.349998,10.060967,25.527987,2.87258,0.3056425,0.13675,0.33099994,0.27500007,32.967335,34.519836,32.582333,33.769833,3,2013
51,30.171915,35.124947,43994.363,41538.297,0.9,0.9,4.0,131.27719,22.44,5.544638,80.0,24.228167,5.544638,72.24953,1008.71246,1008.03094,131.27719,23.190002,10.86135,25.903976,2.8033607,0.30517164,0.13516666,0.33049998,0.27500007,33.053608,34.78442,32.630253,33.92817,3,2013
51,30.646917,34.86563,44029.67,41572.297,0.3,0.3,2.0,125.43221,23.15,6.0764265,54.166668,23.001081,6.0764265,66.005745,1009.56244,1008.88165,125.43221,25.800001,11.495766,25.275375,3.6593924,0.30468625,0.133375,0.32999995,0.27500007,33.137333,34.944836,32.68234,34.09483,3,2013
51,30.626078,34.92366,44065.055,41606.297,0.3,0.3,1.0,121.30306,23.49,6.0191746,72.708336,22.9115,6.0191746,65.41937,1009.1584,1008.4777,121.30306,23.07,10.4627905,25.191786,3.4170132,0.3042429,0.12791668,0.32999995,0.27470842,33.265915,35.47817,32.73858,34.3365,4,2013
3,30.955252,35.34582,44100.51,41640.254,0.0,0.0,0.0,137.31564,24.03,6.1871743,65.083336,22.909416,6.1871743,64.95789,1007.6416,1006.96265,137.31564,23.279997,10.29069,25.324842,3.9121206,0.30360457,0.1252083,0.32958332,0.27400002,33.440434,35.948997,32.83859,34.66775,4,2013
61,30.351082,35.479885,44136.0,41674.17,1.6,1.6,2.0,158.80956,21.16,5.234189,58.5,24.10525,5.234189,70.78595,1006.74994,1006.0703,158.80956,20.339998,9.081558,25.865702,3.12038,0.30399832,0.13683333,0.329,0.27400002,33.487392,35.263584,32.94067,34.769833,4,2013
51,30.99275,36.08215,44171.508,41708.004,0.3,0.3,1.0,188.76704,22.79,5.789907,65.541664,24.048996,5.789907,68.610596,1005.9543,1005.2764,188.76704,22.394999,9.635572,26.033728,3.3671813,0.30486754,0.14924999,0.329,0.27400002,33.45921,35.08858,33.011494,34.45108,4,2013
3,32.113583,36.82477,44207.008,41741.746,0.0,0.0,0.0,212.11919,24.04,6.357125,36.708332,23.357336,6.357125,62.316105,1005.2751,1004.6003,212.11919,22.529997,9.637977,25.936762,3.9973543,0.3036687,0.13212502,0.329,0.27400002,33.69823,36.584423,33.08442,34.840664,4,2013
63,30.40941,35.523212,44242.477,40881.348,5.5,5.5,5.0,157.93202,20.53,5.0672073,77.708336,24.08233,5.0672073,70.546135,1005.6709,1004.99194,157.93202,22.155,8.59793,25.870935,2.9661634,0.3040138,0.14262502,0.32845837,0.27400002,33.825478,35.915665,33.19067,35.30525,4,2013
63,29.126081,34.06857,44277.89,30369.36,6.2999997,6.2999997,3.0,138.83145,17.34,4.1324234,96.416664,24.234413,4.1324234,75.64417,1007.95,1007.26685,138.83145,22.275002,9.649953,25.568153,2.1524081,0.30754253,0.19775002,0.32800004,0.27400002,33.411873,32.686497,33.269825,34.140667,4,2013
63,28.501081,33.693302,44313.22,34035.867,5.9,5.9,7.0,130.13246,17.01,3.87287,92.25,24.448997,3.87287,79.349045,1008.7375,1008.05225,130.13246,19.605001,8.917674,25.53296,2.0407045,0.3101909,0.23308337,0.32800004,0.27483335,32.99844,31.755255,33.16776,32.832333,4,2013
63,28.855253,33.8286,44348.45,30365.049,6.3,6.3,3.0,115.57179,18.17,4.268333,89.5,24.015665,4.268333,76.18586,1008.7459,1008.0613,115.57179,21.314999,8.916537,25.349981,2.4353676,0.3131834,0.26783332,0.32800004,0.27749994,32.705044,31.453169,33.001083,32.107334,4,2013
61,28.234419,33.869526,44383.547,35513.75,4.7,4.7,6.0,81.48169,19.34,4.2506785,88.833336,24.51358,4.2506785,81.362144,1008.6833,1007.9976,81.48169,22.889997,7.1270432,25.52385,2.2026985,0.31566542,0.28941664,0.32800004,0.28212503,32.507145,31.344833,32.811497,31.85108,4,2013
61,27.405249,32.45802,44418.49,24660.947,7.3999996,7.3999996,12.0,79.83226,12.52,2.8936403,89.333336,24.146917,2.8936403,83.06753,1009.39166,1008.70337,79.83226,24.629997,7.957684,25.019646,2.0204887,0.31920624,0.32250002,0.32800004,0.28795835,32.10594,29.774002,32.613575,31.142752,4,2013
55,27.553167,31.569754,44453.254,17162.557,4.6,4.6,10.0,109.927826,13.64,3.413863,94.291664,23.071917,3.413863,77.426254,1010.0251,1009.33673,109.927826,23.789999,10.598972,24.324976,2.1400652,0.32243794,0.34354165,0.32800004,0.29633328,31.694273,29.238585,32.34483,30.282333,4,2013
51,28.544832,32.800396,44487.81,42005.53,0.1,0.1,1.0,124.24078,19.66,4.7287974,84.958336,23.26983,4.7287974,74.476654,1010.0417,1009.3557,124.24078,22.56,10.733956,24.772898,2.4357734,0.32179037,0.32654163,0.32800004,0.29891658,31.567085,30.11358,32.073994,30.313583,4,2013
3,29.151085,32.912632,44522.133,42037.418,0.0,0.0,0.0,117.92484,22.63,5.6273065,46.666668,22.380249,5.6273065,68.77788,1008.6582,1007.9744,117.92484,24.419998,11.809585,24.40175,2.7506585,0.31822047,0.27779162,0.32800004,0.29816663,31.532316,30.555246,31.873991,30.686495,4,2013
51,28.815668,33.385,44556.195,41585.105,0.5,0.5,3.0,135.13054,23.25,5.4025617,50.208332,23.344831,5.4025617,74.22721,1007.72076,1007.03705,135.13054,20.775,10.052918,24.92491,2.5906782,0.31482252,0.23537499,0.32800004,0.296125,31.489275,30.932337,31.71984,30.884415,4,2013
63,28.348993,33.606575,44589.97,39615.367,12.999999,12.999999,8.0,167.91365,20.83,4.65975,80.708336,24.171919,4.65975,79.705055,1007.3918,1006.70703,167.91365,18.9,8.066596,25.337149,2.5396535,0.31788206,0.27108335,0.32800004,0.29879174,31.551668,31.421915,31.638588,31.296919,4,2013
51,28.403166,33.824078,44623.434,42131.066,1.1,1.1,5.0,176.4237,21.27,4.709742,73.333336,24.184418,4.709742,79.347,1007.09174,1006.4073,176.4237,17.385,7.1715417,25.3525,2.142598,0.328143,0.36591664,0.32800004,0.31604168,31.425814,30.774,31.580246,31.113585,4,2013
61,28.699,34.268044,44656.55,41721.695,2.6,2.6,6.0,158.46182,18.95,4.2637362,49.666668,24.667753,4.2637362,79.84231,1007.13763,1006.45386,158.46182,17.699999,7.608639,25.761911,1.9438636,0.32583883,0.33625004,0.32800004,0.3149584,31.359896,30.907331,31.49275,31.055246,4,2013
55,28.699003,34.230434,44689.305,39967.523,2.8,2.8,5.0,150.79652,20.96,4.616302,83.708336,24.421915,4.616302,78.57238,1008.33325,1007.6487,150.79652,18.72,7.618866,25.577852,2.1284564,0.3247917,0.32704166,0.32800004,0.3130416,31.331505,31.0115,31.436506,31.078165,4,2013
51,28.503168,33.519245,44721.906,38638.914,0.6,0.6,3.0,151.55713,18.16,4.1271114,90.666664,23.7115,4.1271114,76.52788,1009.55835,1008.8726,151.55713,16.53,7.0692673,25.06508,2.0347583,0.323235,0.31300002,0.32775006,0.31116664,31.202316,30.330246,31.386505,30.861504,4,2013
51,28.682335,33.462566,44754.43,38889.15,0.8,0.8,2.0,123.96661,16.77,4.0500207,97.541664,23.782333,4.0500207,76.07334,1009.48737,1008.8023,123.96661,17.609999,8.547219,25.157272,2.226184,0.32099584,0.28858337,0.32750008,0.30949998,31.06452,30.226082,31.292742,30.561502,4,2013
63,27.121918,32.71718,44786.86,12284.012,10.299999,10.299999,11.0,112.20352,10.55,2.3211992,96.625,24.440666,2.3211992,85.57504,1010.5916,1009.9021,112.20352,14.834998,5.372001,25.136297,1.3140092,0.32510713,0.34045836,0.32787505,0.3105,30.832983,29.14067,31.192757,30.163582,4,2013
53,28.413582,33.734272,44819.164,42256.875,1.2,1.2,3.0,122.67839,20.47,4.562657,61.416668,24.374,4.562657,79.92871,1010.5334,1009.84686,122.67839,18.51,8.145142,25.475266,1.799871,0.32798544,0.36504164,0.32800004,0.31558335,30.740648,30.001083,31.053162,29.915667,4,2013
51,28.355253,33.682617,44851.332,42261.03,1.1,1.1,6.0,147.10016,22.19,4.8408346,29.666666,24.31775,4.8408346,79.95736,1010.44586,1009.7591,147.10016,18.6,8.3322115,25.42453,1.7946675,0.32575372,0.335,0.32783338,0.3155417,30.77696,30.344833,30.951088,30.324,4,2013
53,28.369835,34.184643,44883.32,42265.445,2.5,2.5,7.0,153.23077,22.29,4.748483,56.041668,24.226082,4.748483,79.53924,1010.39185,1009.705,153.23077,14.129997,4.8464246,25.372797,2.1399298,0.32336205,0.3084583,0.32754174,0.3140001,30.833776,30.763582,30.9115,30.590666,4,2013
63,28.419832,34.330288,44915.12,36442.234,10.3,10.3,6.0,55.762512,21.34,4.5819373,98.125,24.092752,4.5819373,79.10955,1009.5666,1008.8807,55.762512,12.884999,4.078862,25.308191,2.7612069,0.32422337,0.32783332,0.32729176,0.31249997,30.909147,31.069834,30.903168,30.876081,4,2013
63,27.92192,33.530132,44946.69,33477.723,9.7,9.7,10.0,134.01422,21.54,4.649474,95.875,24.178167,4.649474,81.02763,1009.125,1008.43805,134.01422,15.8550005,6.552691,25.184769,1.7665846,0.33586502,0.42912504,0.32720837,0.33445832,30.868942,30.6365,30.90525,30.82192,4,2013
51,28.5115,33.92683,44978.016,42280.348,1.6,1.6,6.0,142.5121,21.55,4.656279,83.916664,24.386497,4.656279,79.28537,1009.2417,1008.55615,142.5121,18.525,7.9864516,25.505783,1.7582417,0.33718458,0.41220835,0.32800004,0.34366664,30.782524,30.29483,30.886505,30.588583,4,2013
51,28.782331,34.216156,45009.062,42285.906,0.6,0.6,4.0,141.34016,22.46,4.9639482,66.875,24.317749,4.9639482,78.14361,1009.17084,1008.486,141.34016,16.994999,7.8062587,25.549067,2.1726685,0.33419207,0.3720833,0.32800004,0.3427917,30.753853,30.49692,30.85317,30.499,4,2013
63,28.676085,34.77612,45039.805,36808.574,9.3,9.3,9.0,187.39035,20.43,4.416211,51.5,24.638586,4.416211,80.048615,1007.58746,1006.9033,187.39035,13.529999,4.426876,25.74013,2.2974966,0.3330371,0.3638333,0.32800004,0.34004164,30.834602,31.021917,30.8365,30.765669,4,2013
61,28.642754,34.991825,45070.215,38925.3,3.3999999,3.3999999,7.0,171.09837,23.86,5.0984993,65.0,24.807335,5.0984993,80.92691,1006.91254,1006.229,171.09837,13.874999,4.865626,25.838842,1.9769595,0.33614042,0.40166664,0.32800004,0.3422083,30.9569,31.494837,30.855257,31.126083,5,2013
61,28.57608,34.447304,45100.26,41386.566,3.6000001,3.6000001,5.0,155.67645,22.92,4.9128175,59.041668,24.476084,4.9128175,79.78889,1007.15424,1006.47015,155.67645,14.399999,6.039186,25.597681,2.164295,0.34098792,0.43004164,0.32800004,0.3558333,30.961206,31.132338,30.888582,31.153166,5,2013
63,28.257332,33.980175,45129.918,35999.188,6.7,6.7,9.0,134.46318,20.18,4.3042974,93.208336,24.921915,4.3042974,82.71516,1008.65826,1007.9726,134.46318,18.449999,8.3037815,25.79748,1.642827,0.3417571,0.42633334,0.32825002,0.35987508,30.915106,30.696917,30.924006,30.957336,5,2013
63,28.263586,33.762756,45159.156,39600.0,6.4,6.4,7.0,106.35248,21.45,4.573147,69.791664,24.524,4.573147,81.12684,1009.17096,1008.4848,106.35248,21.015001,8.001695,25.53435,1.843992,0.3449309,0.4350833,0.329,0.3695,30.810774,30.351084,30.913588,30.611496,5,2013
53,28.73858,34.786777,45187.95,39609.64,2.0,2.0,5.0,75.8695,22.83,4.9195724,95.833336,24.528166,4.9195724,79.595085,1008.43335,1007.74884,75.8695,15.405,4.8827167,25.695822,2.1874468,0.34844208,0.42608333,0.32970828,0.38679168,30.831835,30.838583,30.880255,30.663582,5,2013
65,28.005249,34.24333,45216.254,36000.0,29.0,29.0,11.0,23.153143,19.49,4.1606517,97.875,24.93233,4.1606517,84.50845,1008.0833,1007.39746,23.153143,15.764999,4.4302664,25.75902,2.0035782,0.3540313,0.4495,0.33033326,0.40345833,30.878525,30.92608,30.874002,30.878168,5,2013
63,27.524002,33.51091,45244.055,31506.527,11.5,11.5,9.0,135.00012,15.61,3.289989,92.291664,24.982332,3.289989,86.53611,1008.1375,1007.4505,135.00012,13.334999,5.1840835,25.646425,1.3156972,0.37045208,0.46270835,0.3361667,0.45725,30.784746,30.248999,30.874002,30.657333,5,2013
63,28.10525,33.9761,45271.316,40158.453,6.4,6.4,8.0,141.07666,19.43,4.1214666,85.291664,24.913582,4.1214666,83.49424,1008.646,1007.95996,141.07666,16.109999,6.683758,25.755754,1.514415,0.37744668,0.46479166,0.34449998,0.46129176,30.679441,30.1365,30.836494,30.321915,5,2013
53,28.419832,34.693256,45298.008,42360.312,2.3999999,2.3999999,8.0,160.47493,21.67,4.5181894,77.291664,25.040667,4.5181894,82.5917,1007.93756,1007.2526,160.47493,13.9349985,5.1385784,25.923645,1.4763141,0.379223,0.46454164,0.34800002,0.45783338,30.703041,30.590666,30.784409,30.461504,5,2013
63,28.698997,34.946995,45324.316,38174.098,6.8,6.8,5.0,194.59505,22.22,4.7634735,96.458336,25.149,4.7634735,82.396935,1007.50836,1006.8244,194.59505,15.524999,6.156203,26.110321,2.0980155,0.3801796,0.4607083,0.35062492,0.4546667,30.753586,30.782335,30.773993,30.673996,5,2013
61,28.221916,34.447933,45350.32,36000.0,5.4,5.4,6.0,195.7143,19.43,4.1888967,98.333336,25.128166,4.1888967,84.24536,1008.54584,1007.86017,195.7143,14.745,5.558808,25.952291,1.7590189,0.3832604,0.45116666,0.35329166,0.463375,30.749794,30.590668,30.773993,30.719833,5,2013
51,28.232332,34.17062,45375.99,37895.855,0.3,0.3,2.0,267.2021,16.8,3.637411,91.5,24.959417,3.637411,83.26388,1007.9875,1007.30225,267.2021,12.555,5.7395635,25.831347,1.6876812,0.38555086,0.44308338,0.3574166,0.46283337,30.669006,30.2115,30.773993,30.4615,5,2013
51,29.388582,36.107147,45401.305,42401.773,0.7,0.7,3.0,238.4311,23.76,5.085606,84.333336,25.57608,5.085606,81.073586,1006.5291,1005.84735,238.4311,15.075,5.554067,26.581865,2.1768444,0.38262662,0.42279163,0.3596667,0.44795838,30.74373,31.084414,30.740664,30.640665,5,2013
63,28.836496,34.857014,45426.24,29109.15,6.4,6.4,8.0,217.32964,15.83,3.5395389,98.041664,25.465666,3.5395389,82.52018,1006.13336,1005.4506,217.32964,16.140001,7.217814,26.336618,1.6335263,0.38087285,0.4202917,0.36079168,0.4365833,30.792671,30.66567,30.773993,30.898996,5,2013
61,28.496918,34.281223,45450.773,32591.41,4.5,4.5,4.0,211.55309,17.65,3.9367785,97.666664,25.096916,3.9367785,82.830475,1006.8665,1006.1827,211.55309,17.025,7.70908,26.00183,1.9064252,0.3815358,0.43558332,0.3617083,0.43149993,30.670464,30.176086,30.773993,30.480253,5,2013
63,28.076082,34.29047,45474.88,32400.0,15.8,15.8,6.0,192.56023,18.43,3.9361453,81.583336,25.349,3.9361453,85.82174,1008.68756,1008.0014,192.56023,16.109997,6.5585155,26.0581,1.7381344,0.38578537,0.44979167,0.36229166,0.44499993,30.612604,30.228165,30.732332,30.330252,5,2013
53,28.115667,33.942486,45498.523,34361.656,3.3,3.3,11.0,198.56615,17.68,3.8356616,86.666664,24.938583,3.8356616,83.60421,1008.7041,1008.0181,198.56615,15.93,6.6412654,25.774544,1.7308087,0.3896475,0.44375002,0.3647916,0.45683324,30.541693,29.973999,30.686506,30.234419,5,2013
53,27.763586,33.45339,45521.7,38896.863,1.8000002,1.8000002,8.0,219.14908,17.08,3.7061527,92.458336,24.538584,3.7061527,83.2981,1008.6458,1007.95905,219.14908,15.495003,6.2339816,25.391317,1.8074977,0.38922918,0.4446667,0.36662498,0.44824994,30.432228,29.653168,30.638588,29.984419,5,2013
55,28.080252,33.47886,45544.367,38613.22,1.7,1.7,4.0,221.19678,17.25,3.8068492,81.041664,24.519835,3.8068492,81.76467,1008.3916,1007.70575,221.19678,17.595,7.5512786,25.468613,1.6729467,0.3876988,0.43200004,0.36783335,0.44104162,30.340378,29.567749,30.559412,29.846918,5,2013
63,27.79067,33.406673,45566.504,37599.67,14.2,14.2,9.0,236.2477,21.29,4.4254403,79.208336,24.769835,4.4254403,84.370316,1008.2834,1007.59674,236.2477,19.034998,8.182517,25.564056,1.6744237,0.39002421,0.44966662,0.36875,0.44308338,30.330254,29.9365,30.490667,29.911499,5,2013
55,28.617754,34.60179,45588.082,39097.68,2.4,2.4,6.0,205.27107,21.11,4.53639,69.708336,25.103167,4.53639,82.14835,1008.15405,1007.4697,205.27107,18.314997,7.542051,26.027933,1.8178253,0.3938096,0.45533326,0.37033328,0.45379165,30.369814,30.18025,30.463587,30.111498,5,2013
63,28.082335,33.931137,45609.074,39154.47,11.099999,11.099999,10.0,189.41481,20.61,4.371544,84.833336,24.76983,4.371544,83.17316,1009.07086,1008.38434,189.41481,16.919998,6.6168633,25.655264,2.013679,0.3957596,0.47258338,0.37187508,0.45204166,30.427338,30.319834,30.45942,30.35317,5,2013
63,27.45733,33.187008,45629.46,37326.6,14.8,14.8,15.0,199.16791,17.89,3.766389,93.875,24.79275,3.766389,85.89661,1009.5291,1008.841,199.16791,17.01,6.6444645,25.48422,1.6386778,0.40117458,0.47558334,0.37429166,0.46854165,30.363981,29.903166,30.463587,30.176085,5,2013
63,27.440666,33.32644,45649.215,34950.88,8.9,8.9,6.0,216.90929,19.77,4.1782336,93.958336,24.465668,4.1782336,84.60886,1009.47504,1008.78687,216.90929,15.314999,4.9509983,25.255661,1.7096663,0.40661454,0.4653333,0.38000008,0.47829163,30.307943,29.924002,30.43234,30.009417,5,2013
63,27.669832,33.74985,45668.293,36000.0,8.3,8.3,7.0,217.43863,21.62,4.4912586,88.833336,24.746918,4.4912586,84.86604,1009.20416,1008.5168,217.43863,14.954998,5.354528,25.514997,1.5142815,0.4093088,0.45299998,0.38579178,0.47537497,30.317566,30.111502,30.403168,30.09275,5,2013
61,28.234413,34.02405,45686.69,39706.43,2.3,2.3,3.0,241.74037,21.45,4.6018963,84.291664,24.582338,4.6018963,81.69642,1008.7668,1008.08075,241.74037,14.924999,6.3678226,25.56994,1.7908938,0.41056958,0.44883332,0.3902082,0.4676251,30.321772,30.076086,30.394836,30.153168,5,2013
63,28.174002,34.175625,45704.363,32621.031,7.7,7.7,6.0,208.28876,20.85,4.4550233,88.625,24.719833,4.4550233,82.47431,1008.71674,1008.03076,208.28876,14.865001,5.7545247,25.643654,1.9745021,0.41048965,0.46058336,0.39204168,0.45704165,30.367569,30.330248,30.394835,30.2865,5,2013
63,27.478163,33.67104,45721.297,31855.926,12.2,12.2,16.0,149.63126,18.42,3.8828862,94.041664,25.113585,3.8828862,87.32058,1008.9416,1008.25397,149.63126,15.435001,5.5856814,25.717157,1.3404701,0.41430542,0.47191665,0.3938334,0.46529165,30.338377,30.0865,30.401085,30.207335,5,2013
61,27.253164,33.191177,45737.453,29459.947,4.9,4.9,9.0,129.65288,18.14,3.817078,99.958336,24.665667,3.817078,86.31705,1009.0625,1008.37427,129.65288,15.239999,5.148687,25.340582,1.3649795,0.42087173,0.48054162,0.3985417,0.47754177,30.258461,29.688581,30.386505,30.00942,5,2013
65,27.074003,32.86349,45752.965,35392.41,20.1,20.1,10.0,90.51151,18.12,3.8333733,92.666664,24.240671,3.8333733,85.318474,1008.57916,1007.8908,90.51151,13.785001,4.328818,25.000452,1.5669553,0.42476752,0.464125,0.4054999,0.47770834,30.20713,29.792747,30.342745,29.880249,5,2013
63,26.340668,31.783922,45767.87,32336.656,8.5,8.5,11.0,115.39587,14.32,2.9805825,86.625,24.107332,2.9805825,88.04684,1007.1375,1006.4484,115.39587,12.449998,5.0511417,24.69929,1.338496,0.43290332,0.45545837,0.42029157,0.46862504,30.088026,29.032331,30.315664,29.659414,5,2013
63,26.276083,31.574587,45782.168,31646.705,14.3,14.3,10.0,128.55537,16.05,3.2870605,87.5,24.142752,3.2870605,88.57699,1006.6082,1005.9195,128.55537,14.610001,6.7247066,24.70727,1.295793,0.4391425,0.45837507,0.42629156,0.47679162,29.926191,28.855253,30.230253,29.240667,6,2013
63,26.486502,31.787237,45795.832,19044.844,10.3,10.3,10.0,131.14925,11.98,2.5223806,87.583336,24.453165,2.5223806,88.952545,1006.54584,1005.8574,131.14925,14.820001,7.471245,24.983294,0.9726374,0.44804832,0.44683334,0.43962505,0.47733334,29.75052,28.269835,30.123991,28.963583,6,2013
61,26.223999,31.694471,45808.86,18972.719,17.6,17.6,23.0,126.09614,12.72,2.5995133,99.625,24.56775,2.5995133,90.851585,1008.60425,1007.9139,126.09614,14.385001,6.818608,24.99559,0.9770007,0.46064544,0.4737917,0.45304158,0.4823334,29.599731,28.296913,29.992752,28.6865,6,2013
63,26.888582,32.46489,45821.23,40405.11,10.700001,10.700001,9.0,139.5166,17.44,3.5360954,96.375,24.588583,3.5360954,87.686195,1009.12085,1008.43164,139.5166,15.209999,6.7341304,25.190859,1.1851807,0.46709332,0.47195825,0.46145836,0.48479164,29.604897,28.83858,29.886503,28.894835,6,2013
63,26.974,33.141094,45832.934,30043.492,7.0,7.0,10.0,135.96443,17.77,3.6585703,96.875,24.734413,3.6585703,87.94567,1008.97925,1008.2903,135.96443,10.5149975,3.8568,25.312744,1.11129,0.46902123,0.467875,0.467,0.4763333,29.684439,29.442747,29.823996,29.286505,6,2013
63,27.838585,34.27262,45843.96,40116.426,9.0,9.0,12.0,172.67368,19.89,4.1563683,55.25,25.003164,4.1563683,85.41418,1007.68335,1006.9971,172.67368,9.959998,3.1199353,25.753874,1.5088098,0.4690292,0.46829167,0.46725,0.47537497,29.827188,30.0865,29.830252,29.73025,6,2013
51,28.796919,35.209724,45854.297,40561.61,0.5,0.5,3.0,216.09837,22.56,4.8004475,70.125,25.078165,4.8004475,81.51088,1005.9209,1005.2382,216.09837,12.134998,4.989307,26.080408,2.0304272,0.46927837,0.45320833,0.46774998,0.479875,30.032127,30.736502,29.890665,30.282333,6,2013
61,28.734419,34.62098,45863.93,40645.87,2.5,2.5,2.0,238.88942,20.96,4.5644183,69.583336,24.99275,4.5644183,81.203804,1004.65845,1003.9764,238.88942,17.37,7.455047,25.994102,1.9408596,0.46408877,0.442,0.46654156,0.46304157,30.119005,30.492752,29.990664,30.434412,6,2013
55,28.403168,33.823254,45872.844,38991.418,2.9,2.9,7.0,242.23692,19.6,4.2152753,84.958336,24.955252,4.2152753,82.26735,1004.3459,1003.6634,242.23692,20.955,9.800931,25.860992,1.8000178,0.46116367,0.44099995,0.4649583,0.4548749,30.088066,29.986504,30.069826,30.184412,6,2013
65,27.486498,33.341858,45881.027,28800.0,18.800001,18.800001,11.0,216.70961,15.25,3.2362945,99.375,25.236502,3.2362945,87.835815,1004.6416,1003.957,216.70961,17.624998,7.922053,25.808443,1.2821541,0.4628075,0.45487508,0.46358326,0.46279168,29.980963,29.438585,30.073996,29.842749,6,2013
63,26.601084,32.054302,45888.47,16677.545,13.3,13.3,13.0,221.31157,11.42,2.4545143,99.833336,24.594835,2.4545143,89.13242,1005.3792,1004.69196,221.31157,17.460001,7.0558305,25.117514,1.2932072,0.46977082,0.46333328,0.4669998,0.4814166,29.755064,28.455248,30.044828,29.194832,6,2013
61,26.1615,30.954893,45895.16,2440.5732,11.7,11.7,23.0,236.16855,8.88,2.0245967,99.875,24.013582,2.0245967,88.223724,1004.9583,1004.2703,236.16855,22.034998,9.048417,24.57142,0.84563017,0.47489175,0.47829163,0.47366667,0.47795832,29.45246,27.51983,29.928177,28.465668,6,2013
61,25.721922,30.261818,45901.086,22005.383,13.8,13.8,21.0,241.57802,11.92,2.4372258,98.833336,24.032331,2.4372258,90.63208,1004.2583,1003.56976,241.57802,21.464998,10.877453,24.474028,0.9217162,0.48238048,0.4701667,0.48366675,0.48204172,29.235811,27.480253,29.749002,28.0615,6,2013
61,25.442749,30.258347,45906.23,564.6261,9.599998,9.599998,20.0,233.07216,8.78,1.8565592,100.0,24.088583,1.8565592,92.36502,1004.90845,1004.2187,233.07216,20.819998,9.227607,24.439268,0.69002724,0.4827617,0.45316672,0.48975003,0.4686667,29.025919,27.053167,29.571915,27.811499,6,2013
63,25.349,30.212805,45910.59,302.36194,16.3,16.3,21.0,225.31862,7.97,1.6607627,99.708336,24.290667,1.6607627,93.935974,1005.86664,1005.1763,225.31862,20.685,9.769065,24.568138,0.4052837,0.48463252,0.478125,0.48995826,0.4685417,28.80327,26.73233,29.384409,27.501085,6,2013
63,25.78025,30.700294,45914.152,15952.315,17.100002,17.100002,20.0,227.44113,11.35,2.3504865,99.166664,24.194838,2.3504865,91.2066,1005.0832,1004.3945,227.44113,21.945,8.994203,24.60766,0.86878395,0.49109542,0.47304168,0.49504176,0.48358324,28.735565,27.324,29.207338,27.588583,6,2013
63,26.89483,32.010937,45916.906,25053.602,9.2,9.2,9.0,239.7574,14.51,3.0433705,98.0,24.49275,3.0433705,87.14233,1004.34576,1003.66,239.7574,24.450003,9.247158,25.117876,1.181474,0.49150133,0.4683751,0.49754182,0.47849998,28.773048,27.953165,29.09066,27.957335,6,2013
63,27.09275,32.01492,45918.836,28117.137,10.500001,10.500001,13.0,241.57802,14.22,2.9582973,98.416664,24.603165,2.9582973,86.51392,1005.2332,1004.5474,241.57802,25.709997,10.761982,25.240683,1.1720653,0.48994175,0.4619167,0.49670824,0.47608337,28.807838,28.138586,29.036493,28.246916,6,2013
63,26.980253,32.13735,45919.95,22287.447,13.5,13.5,10.0,245.85722,13.24,2.7754462,97.208336,24.721918,2.7754462,87.639404,1006.40405,1005.7172,245.85722,23.430002,9.941059,25.296303,1.1064816,0.48591915,0.44591662,0.49595833,0.4648333,28.833979,28.153166,29.023993,28.409416,6,2013
63,26.996912,31.932192,45920.258,23360.312,8.3,8.3,10.0,247.7813,13.15,2.8530414,99.75,24.638582,2.8530414,87.38674,1006.91675,1006.22925,247.7813,22.919998,10.9999695,25.253649,1.3070004,0.48513964,0.4570833,0.4938749,0.46454164,28.773,27.98025,29.001081,28.25525,6,2013
